"","type","ind","time","coefhat","tstat","iteration"
"3191","fertility",45,45,3346.94292486782,3.56235441471607,422
"3192","fertility",56,56,3804.29232961801,4.27718006635925,449
"3193","fertility",44,44,4295.71804457041,4.53673288770488,464
"3194","fertility",44,44,4198.67236072205,3.56593967168857,467
"3195","fertility",44,44,4225.5525254325,3.80919894736774,469
"3196","fertility",132,132,4118.90109299359,4.25477947538013,471
"3197","fertility",75,75,3870.22960376691,3.79959069570573,474
"3198","fertility",122,122,-4904.13726456516,-4.05278396614166,489
"3199","fertility",126,126,-4357.24471278466,-3.99710541011267,491
"3200","fertility",44,44,3171.18760381883,3.60875187155252,495
"3201","fertility",98,98,-3450.41791629897,-3.8707873719783,495
"3202","fertility",152,152,3937.41836334864,4.48304152160031,495
"3203","fertility",2,2,-4749.44577043227,-3.83148796813867,497
"3204","fertility",26,26,-4098.59138761039,-3.65265616266989,519
"3205","fertility",44,44,5028.97336264578,4.36913668452721,522
"3206","fertility",44,44,2760.17876927968,3.51739506732756,524
"3207","fertility",55,55,3172.65279672486,4.63628283811339,524
"3208","fertility",122,122,-4659.22441831899,-3.74073402717046,528
"3209","fertility",44,44,4762.62740831419,4.10585014990746,550
"3210","fertility",48,48,2740.61380540801,3.60790146706439,555
"3211","fertility",71,71,-3302.53771637028,-3.54722321369209,555
"3212","fertility",44,44,4572.4097426664,3.97870419048624,559
"3213","fertility",44,44,4204.5950632438,3.55312859640955,569
"3214","fertility",43,43,3267.79488497745,3.93668541852348,571
"3215","fertility",176,176,4185.69853179645,3.6903824751102,572
"3216","fertility",134,134,-4832.06365820856,-4.48843443326843,573
"3217","fertility",44,44,3925.80352617268,3.68967624245321,581
"3218","fertility",56,56,4084.9862135406,4.79246070557858,584
"3219","fertility",128,128,3445.63128296839,3.60105289540834,587
"3220","fertility",44,44,5083.54677996718,4.44856627087566,589
"3221","fertility",49,49,3317.16834994506,3.67173549626037,597
"3222","fertility",39,39,3283.24640858541,3.88718986216065,619
"3223","fertility",44,44,4010.41119183235,4.69617896146251,619
"3224","fertility",55,55,4315.00588999921,3.86588638757682,621
"3225","fertility",100,100,-4540.63572686453,-3.77357610409296,622
"3226","fertility",56,56,3893.78508827348,3.67873735599668,623
"3227","fertility",44,44,3615.00046789692,4.11815208780168,625
"3228","fertility",44,44,4596.58921512253,4.11414195676952,630
"3229","fertility",144,144,4016.06653343135,3.71712879070598,649
"3230","fertility",119,119,-3705.70426746047,-3.76214713307724,654
"3231","fertility",44,44,4200.48611316793,3.72090318129575,656
"3232","fertility",44,44,3350.21552102178,3.601851969611,666
"3233","fertility",44,44,4339.5766443237,3.65215753857535,672
"3234","fertility",84,84,4599.03354504626,3.96034025713281,672
"3235","fertility",86,86,-4458.8565813516,-4.17150106515508,681
"3236","fertility",44,44,3660.80065717164,3.87822356788012,686
"3237","fertility",45,45,4403.01327354408,3.6580877090201,689
"3238","fertility",108,108,3678.85494648255,3.99598033376201,691
"3239","fertility",2,2,-4080.7649925623,-3.80925856080395,699
"3240","fertility",40,40,-3843.33534267482,-3.66762509591817,713
"3241","fertility",134,134,-4070.07231888487,-3.59571609746468,720
"3242","fertility",53,53,3765.08402690264,3.7932525001402,726
"3243","fertility",10,10,-3146.4247174007,-4.18819740587467,733
"3244","fertility",40,40,-3257.39843081041,-4.13775409975512,733
"3245","fertility",44,44,4718.62815132562,6.29718147440292,733
"3246","fertility",55,55,4788.39680101592,6.30574250011261,733
"3247","fertility",44,44,4160.97610527281,3.74946654613866,738
"3248","fertility",44,44,4369.98176768898,3.91315971095756,740
"3249","fertility",44,44,3907.16053128468,3.51126469028919,742
"3250","fertility",61,61,4525.52726385063,3.65933704762754,744
"3251","fertility",44,44,5027.83166809523,4.45328488353342,759
"3252","fertility",55,55,3788.43424462809,4.13293312631476,767
"3253","fertility",44,44,4326.58072955036,4.94162400365316,777
"3254","fertility",56,56,3623.07488395594,3.59587998338399,780
"3255","fertility",6,6,-3762.4710345867,-3.85376933082225,792
"3256","fertility",26,26,-4005.86253282035,-4.10008787363285,792
"3257","fertility",48,48,3540.12218788303,3.83051180851035,802
"3258","fertility",11,11,-4023.40695853236,-3.9560336316054,805
"3259","fertility",146,146,-4345.46414779116,-4.03493341269164,810
"3260","fertility",44,44,4280.28208470551,3.88039605267901,813
"3261","fertility",44,44,4031.2184763461,3.532545806099,827
"3262","fertility",134,134,-4620.23673066293,-3.78504725585373,831
"3263","fertility",44,44,5751.94899788192,4.96225438495022,833
"3264","fertility",43,43,3507.37189365771,4.14203907920957,861
"3265","fertility",43,43,3672.95298016656,4.34878446320885,865
"3266","fertility",56,56,4042.72849069363,4.28572702277546,865
"3267","fertility",44,44,4599.44311609674,4.42393818272394,870
"3268","fertility",56,56,4190.26436188809,4.02377989613601,870
"3269","fertility",56,56,3864.89456995207,3.6919799127853,872
"3270","fertility",56,56,4185.75955933926,3.71799963812872,890
"3271","fertility",83,83,-3888.32916801361,-4.07081655379009,893
"3272","fertility",44,44,4360.24149980359,3.84336461439667,906
"3273","fertility",44,44,4395.58970431627,3.89060361869461,912
"3274","fertility",9,9,4134.99813263522,4.08893281948019,922
"3275","fertility",44,44,3054.81766598,3.52531908740428,938
"3276","fertility",11,11,-3747.61295444948,-3.67725020200489,941
"3277","fertility",144,144,3633.23112361069,3.51358304208282,942
"3278","fertility",134,134,-3788.46184029745,-3.67132584988708,950
"3279","fertility",56,56,4673.37047328224,4.56662626740046,953
"3280","fertility",146,146,-4351.76141441303,-4.00010513435349,960
"3281","fertility",84,84,3968.63939902105,3.75508865161902,979
"3282","fertility",61,61,4022.02057933664,4.58823956673461,984
"3283","fertility",44,44,4758.27208746488,4.09886398832073,993
"3284","fertility",44,44,4025.27666139132,4.37266246021538,994
"3285","fertility",55,55,2266.02056834546,3.81906733473473,17
"3286","fertility",151,151,2148.62814481575,3.65358341895251,17
"3287","fertility",122,122,-2661.38735485607,-3.52098744699151,26
"3288","fertility",55,55,2478.83079440045,3.98984167359545,33
"3289","fertility",74,74,-2779.08812186065,-3.59529150537127,39
"3290","fertility",86,86,-3008.15049430508,-4.30282802408038,43
"3291","fertility",55,55,2702.48003137334,3.93962003898892,49
"3292","fertility",56,56,2557.13260446079,3.90111468452052,52
"3293","fertility",116,116,2934.02590058182,3.93802796637003,71
"3294","fertility",122,122,-2820.887330122,-3.76129028213948,72
"3295","fertility",56,56,2423.63632540368,3.89717290909405,74
"3296","fertility",44,44,2290.04864635175,3.62223248865693,78
"3297","fertility",122,122,-2277.93150635532,-3.59641559783472,78
"3298","fertility",98,98,-2356.05155536781,-3.62563689369253,83
"3299","fertility",43,43,1425.10025833991,3.55636392195451,89
"3300","fertility",83,83,-1100.8629828977,-4.81869096767139,99
"3301","fertility",122,122,-2515.53214510658,-3.65089750235754,99
"3302","fertility",176,176,2485.27073606121,3.56524734579284,99
"3303","fertility",7,7,1578.0623848205,4.36415204004536,108
"3304","fertility",44,44,2871.30552466685,5.00267564986879,108
"3305","fertility",56,56,2489.46748623559,4.28547418839326,108
"3306","fertility",67,67,2092.50231763292,3.63540254166554,108
"3307","fertility",55,55,2713.8015131539,4.24203326750158,121
"3308","fertility",86,86,-2841.7466686116,-3.721578878211,122
"3309","fertility",98,98,-2305.53740494241,-3.59304768662042,125
"3310","fertility",146,146,-2412.80097407851,-3.98579630798465,130
"3311","fertility",44,44,2783.62385975655,4.84888639743661,133
"3312","fertility",67,67,2227.73206570877,3.8474417764121,133
"3313","fertility",89,89,-2561.93004461173,-3.66518388178596,133
"3314","fertility",122,122,-2657.78599421444,-3.54095048354998,137
"3315","fertility",86,86,-2857.49324411393,-3.70127744088369,147
"3316","fertility",55,55,2842.918958675,4.67580362716822,158
"3317","fertility",40,40,-2260.05182581432,-3.51534281376392,171
"3318","fertility",44,44,2336.30919384136,4.31239421092553,171
"3319","fertility",55,55,2424.20758842183,4.58842761061508,171
"3320","fertility",104,104,2348.85961813866,3.69416476983425,171
"3321","fertility",176,176,2626.76982493081,4.09225815568234,171
"3322","fertility",43,43,2475.71930767624,3.93256446028863,173
"3323","fertility",81,81,2517.67154427215,3.51230682821045,173
"3324","fertility",40,40,-2813.64631582527,-4.07594003172152,187
"3325","fertility",44,44,2618.20842928666,4.34165149456154,189
"3326","fertility",86,86,-1200.781429199,-6.78580477065326,192
"3327","fertility",26,26,-2585.93103410859,-3.95749049366966,194
"3328","fertility",38,38,-2296.58402875324,-3.5035273010251,194
"3329","fertility",85,85,-1182.69886305975,-7.94700908148461,194
"3330","fertility",86,86,-2764.70693235017,-3.84589972842639,197
"3331","fertility",79,79,2063.72889118737,3.51483960919356,205
"3332","fertility",152,152,2139.46029763941,3.61173828429009,205
"3333","fertility",176,176,3056.95190977117,4.23118574064581,205
"3334","fertility",74,74,-3039.56958500812,-3.9827230125216,220
"3335","fertility",45,45,2329.67781217418,3.76442578575611,221
"3336","fertility",44,44,2207.40014531302,3.5909374113474,224
"3337","fertility",40,40,-2747.63757445119,-3.60275625510458,229
"3338","fertility",100,100,-3006.95192194955,-3.94084918045032,229
"3339","fertility",139,139,2035.75517136825,3.56618161805044,230
"3340","fertility",38,38,-2739.75722896177,-3.69757305329448,233
"3341","fertility",176,176,2665.76763531267,3.59185514243529,234
"3342","fertility",56,56,2479.21684348008,4.06904874397299,235
"3343","fertility",67,67,2125.43053410096,3.5061931481142,235
"3344","fertility",28,28,-2599.34586106589,-4.04178093812675,244
"3345","fertility",108,108,2552.967022149,3.97073017459433,244
"3346","fertility",86,86,-1100.47641129276,-7.06146663408731,262
"3347","fertility",68,68,2882.99478772705,3.9112408475184,274
"3348","fertility",44,44,2498.12791484313,4.36148996900474,283
"3349","fertility",55,55,2164.54504301849,3.76517213014216,283
"3350","fertility",86,86,-2444.78682941104,-3.65979270705635,294
"3351","fertility",42,42,1131.22297677599,4.94177409017226,296
"3352","fertility",71,71,-1665.1179865046,-8.43015033309425,296
"3353","fertility",39,39,2535.33655459648,3.54687844135169,298
"3354","fertility",86,86,-2679.67771314084,-3.5636612945089,306
"3355","fertility",56,56,2423.56082016148,3.50024740024061,314
"3356","fertility",139,139,2072.23096217575,3.55878692558189,314
"3357","fertility",56,56,2430.0595865117,4.01112666222353,347
"3358","fertility",176,176,2609.76788232143,3.56853485981708,371
"3359","fertility",176,176,2435.98955245905,3.57286779507949,372
"3360","fertility",43,43,2405.07208637595,4.22464248431278,373
"3361","fertility",55,55,2864.06732652494,5.01548037894396,373
"3362","fertility",42,42,-2543.89293458713,-3.76855143928347,376
"3363","fertility",116,116,2480.65043691347,3.684447079248,376
"3364","fertility",32,32,2440.07687531888,3.62958922134493,385
"3365","fertility",56,56,2420.49481823395,3.60419802174563,385
"3366","fertility",71,71,-985.145158060938,-5.14836510944084,385
"3367","fertility",44,44,2461.44328508479,4.23065583211085,402
"3368","fertility",122,122,-2191.1281832817,-3.68156784338048,402
"3369","fertility",44,44,2190.24767625011,3.5784019269343,406
"3370","fertility",122,122,-2263.30459816583,-3.71440532211541,406
"3371","fertility",44,44,2795.95164268722,3.83472558687595,416
"3372","fertility",72,72,2375.42959233825,3.56839338845362,417
"3373","fertility",86,86,-3381.43402392155,-4.49616193272739,425
"3374","fertility",55,55,2664.46509372238,5.05870018406659,428
"3375","fertility",83,83,-993.689962788422,-9.14733462258675,428
"3376","fertility",44,44,2502.60417225631,3.99618567705566,435
"3377","fertility",44,44,713.962784356741,4.57797951607591,443
"3378","fertility",85,85,-1439.98224144958,-10.8027986437395,443
"3379","fertility",44,44,2275.4824419207,3.80748211281637,448
"3380","fertility",14,14,-2418.82314925153,-3.64923426826427,450
"3381","fertility",112,112,-2796.34605333574,-3.84444946736311,454
"3382","fertility",43,43,2452.81076975521,4.18153308203857,463
"3383","fertility",45,45,2270.13206068477,3.88148597767932,471
"3384","fertility",56,56,2776.30605705987,4.14419575109674,495
"3385","fertility",86,86,-2460.39905829483,-3.8801538366289,504
"3386","fertility",44,44,2329.32573644955,3.81794422469266,506
"3387","fertility",122,122,-2464.45428677413,-3.6306612335565,516
"3388","fertility",55,55,2506.41064759862,3.96389180814395,522
"3389","fertility",55,55,2352.28865292936,3.6561105938792,524
"3390","fertility",139,139,2671.09673716367,3.80811981337791,533
"3391","fertility",86,86,-2327.5036013446,-3.55560811009794,535
"3392","fertility",43,43,2660.43857122674,4.19707046458243,540
"3393","fertility",55,55,2645.07874825586,3.84517456523453,557
"3394","fertility",85,85,-1001.61684837488,-5.44030693273215,558
"3395","fertility",71,71,-1088.48187917451,-5.21371845981861,567
"3396","fertility",44,44,2151.70176526367,3.66257363584588,568
"3397","fertility",104,104,2154.95165990279,3.70726365996683,573
"3398","fertility",74,74,-3098.86455614945,-4.35472424427095,578
"3399","fertility",122,122,-2243.20907947039,-3.71373274009575,578
"3400","fertility",176,176,2909.69178410501,3.78670195433282,600
"3401","fertility",134,134,-2801.08742489539,-3.62362235880059,601
"3402","fertility",44,44,3000.31344599182,4.88064715331913,602
"3403","fertility",56,56,2456.42618715565,3.92178490071207,602
"3404","fertility",85,85,-1227.82022215263,-8.73552454579153,605
"3405","fertility",176,176,3377.33722133055,4.81486312358395,617
"3406","fertility",128,128,2942.25283101201,3.71965970387731,621
"3407","fertility",55,55,2665.88413229429,4.32045832462118,622
"3408","fertility",43,43,2347.46132675843,3.64516531870331,625
"3409","fertility",55,55,2882.20562485479,4.45244639465063,625
"3410","fertility",55,55,2361.43080563827,3.72599885845787,626
"3411","fertility",44,44,2345.35699415181,3.85288102411367,638
"3412","fertility",55,55,2790.30362461641,3.81424666872576,640
"3413","fertility",26,26,-2627.24309674515,-3.9825268574203,641
"3414","fertility",37,37,-2341.72102808687,-3.54127137944005,641
"3415","fertility",43,43,2438.41284422503,3.85981871560324,650
"3416","fertility",55,55,2797.81868104868,4.43438949916157,650
"3417","fertility",44,44,2557.39835341364,3.55794441565731,656
"3418","fertility",86,86,-2752.23393910043,-4.10440440907522,657
"3419","fertility",175,175,2369.72799785472,3.95034934130854,657
"3420","fertility",98,98,-2485.16850520677,-3.97374792924094,664
"3421","fertility",74,74,-2340.03136868565,-3.55256781639792,677
"3422","fertility",170,170,-2770.70080911728,-3.87037011377804,698
"3423","fertility",44,44,2307.50787071241,3.75607914683431,708
"3424","fertility",55,55,2399.20851388293,3.94380958559529,708
"3425","fertility",86,86,-2155.82863983073,-3.51942941574423,708
"3426","fertility",38,38,-3031.39536774281,-4.5105556058195,710
"3427","fertility",44,44,1961.24293215225,3.92793124405075,719
"3428","fertility",55,55,2429.1251126461,4.8650118435516,719
"3429","fertility",85,85,-988.552747400298,-9.43658142753234,719
"3430","fertility",44,44,2093.0966023998,3.81043543736089,725
"3431","fertility",74,74,-2799.38547056791,-4.32694423847431,725
"3432","fertility",86,86,-2297.54758108056,-3.55222946215938,725
"3433","fertility",44,44,2241.01563279093,3.89898491388708,735
"3434","fertility",26,26,-2148.33304063307,-3.59290782519187,741
"3435","fertility",44,44,2390.13085088099,4.14234639745015,746
"3436","fertility",55,55,2064.67576315249,3.60994025163424,746
"3437","fertility",44,44,2333.57590049471,3.598214696049,750
"3438","fertility",122,122,-2472.39791874949,-4.02572014898545,755
"3439","fertility",56,56,2800.75981163127,3.73182872100922,756
"3440","fertility",139,139,2474.90450988345,3.7782531260052,777
"3441","fertility",52,52,-2684.96122478132,-3.84932663225319,789
"3442","fertility",8,8,2491.68943705349,3.65261587079278,801
"3443","fertility",55,55,2685.77414517738,4.01462151158555,804
"3444","fertility",139,139,2267.57270508461,3.74203210669727,809
"3445","fertility",170,170,-2478.25509879047,-3.57084024679322,819
"3446","fertility",40,40,-2747.9081224597,-3.71729385327744,820
"3447","fertility",44,44,2309.80973346544,3.73736724039566,832
"3448","fertility",86,86,-2616.95302730627,-3.6749280425668,833
"3449","fertility",44,44,2343.62803525101,4.13888699381798,836
"3450","fertility",55,55,2240.54917512723,3.92317530812718,836
"3451","fertility",112,112,-2321.81458756001,-4.14290871482571,836
"3452","fertility",116,116,2430.15252883297,3.54992162345197,836
"3453","fertility",176,176,2430.12961063351,3.52002582856659,836
"3454","fertility",124,124,-2833.12445586481,-3.62174528752955,861
"3455","fertility",71,71,-2671.67745887897,-4.01150857892357,879
"3456","fertility",85,85,-1127.73286055498,-6.91639926314578,879
"3457","fertility",44,44,2232.46939364815,3.68003706731561,880
"3458","fertility",44,44,2593.42245255416,3.67729216956531,888
"3459","fertility",139,139,2546.57104531883,3.84410852569409,891
"3460","fertility",83,83,-1010.39369386758,-5.87047533201243,898
"3461","fertility",71,71,-2460.06016764473,-3.6772792242358,907
"3462","fertility",44,44,2354.88784475398,3.90978951941901,913
"3463","fertility",116,116,2718.98121310177,3.80772582449407,926
"3464","fertility",122,122,-2559.25582370953,-4.01041742215726,929
"3465","fertility",44,44,2457.65217306272,3.79181430054762,942
"3466","fertility",176,176,2521.19247114158,3.53581034479351,955
"3467","fertility",55,55,2497.0819994916,4.03272435069774,960
"3468","fertility",85,85,-1153.0282602997,-9.90070772370536,980
"3469","fertility",14,14,-2434.41162659594,-3.60305478335645,991
"3470","fertility",44,44,2370.08669085935,3.71709590463855,992
"3471","fertility",86,86,-2765.61488785539,-3.7797529020291,992
"3472","fertility",56,56,2443.2953586346,3.99471099883604,997
"3473","fertility",7,7,1403.53329460927,3.61314954276083,53
"3474","fertility",12,12,1340.13792975788,3.86286328325846,66
"3475","fertility",71,71,-1486.61547254663,-4.45461841689772,66
"3476","fertility",53,53,1456.78343422496,3.96436202624625,73
"3477","fertility",39,39,1665.03753066744,3.97808176878134,81
"3478","fertility",71,71,-1726.55068494167,-4.06986263245222,81
"3479","fertility",83,83,-1287.85355421918,-3.52178150637464,107
"3480","fertility",44,44,1620.63692436418,3.65109936267314,110
"3481","fertility",83,83,-1209.60434039692,-3.63007137413574,125
"3482","fertility",170,170,-1715.93931390858,-4.0715329206762,128
"3483","fertility",176,176,1542.71827025236,3.77528640119278,143
"3484","fertility",7,7,1707.52016597748,3.97574759297112,166
"3485","fertility",71,71,-2068.29181850005,-4.77510948704988,166
"3486","fertility",146,146,-1746.59759868444,-4.01297621226103,179
"3487","fertility",3,3,1288.06046920896,3.73906785885358,186
"3488","fertility",74,74,-1959.35241331374,-4.89583066905809,228
"3489","fertility",44,44,1551.72355042347,3.75441691969736,253
"3490","fertility",71,71,-1608.07336270694,-3.90114830752307,269
"3491","fertility",134,134,-1670.7511729603,-4.06732321921088,278
"3492","fertility",55,55,1472.39148706469,3.64154360085339,289
"3493","fertility",85,85,-1378.28433708957,-3.73617944004364,297
"3494","fertility",41,41,1652.11387963621,3.87503904707477,302
"3495","fertility",83,83,-1964.29483741287,-4.97046148474266,334
"3496","fertility",169,169,-1223.03659236759,-3.5159838022443,339
"3497","fertility",110,110,-1867.00048183871,-3.96481258441099,348
"3498","fertility",71,71,-2006.90889685785,-4.7744851140856,349
"3499","fertility",164,164,1720.7207353428,3.74588884901982,361
"3500","fertility",83,83,-1550.28002259587,-4.3546091330905,371
"3501","fertility",110,110,-1551.82834708276,-3.82382531121277,382
"3502","fertility",83,83,-465.200722911479,-5.69651405665735,391
"3503","fertility",115,115,1550.65999456114,3.95738370859655,402
"3504","fertility",170,170,-1715.27359134231,-3.69157619763555,418
"3505","fertility",74,74,-1491.151124524,-3.62367727983717,427
"3506","fertility",71,71,-1513.31403648355,-3.59269581560382,436
"3507","fertility",170,170,-1648.17142470615,-4.54903258467724,438
"3508","fertility",71,71,-1814.04396696645,-4.29662513786301,439
"3509","fertility",143,143,-1585.16511369678,-3.83137416295721,439
"3510","fertility",170,170,-1626.72844427329,-3.5074810345036,443
"3511","fertility",71,71,-1691.87238789391,-3.5690622512186,451
"3512","fertility",162,162,1577.63444639177,3.72620870683258,453
"3513","fertility",71,71,-1578.45882693434,-3.76854652596251,464
"3514","fertility",98,98,-1874.37907049345,-3.6665638032698,476
"3515","fertility",151,151,1393.88218956159,3.74722970826687,483
"3516","fertility",44,44,1700.87937939922,3.90956043445282,514
"3517","fertility",170,170,-1546.23700364303,-3.54727732912583,514
"3518","fertility",83,83,-388.492825595549,-4.02530855593677,525
"3519","fertility",40,40,-1675.42824373396,-3.65159172794261,526
"3520","fertility",55,55,1490.73001202999,4.47428567119828,534
"3521","fertility",55,55,1198.01462088332,4.02822547062534,535
"3522","fertility",71,71,-460.585483868265,-7.35024669927716,535
"3523","fertility",55,55,1569.15081395856,3.89243171480824,558
"3524","fertility",134,134,-1718.26919011868,-3.55986584954168,593
"3525","fertility",122,122,-1546.66133609671,-3.60040456288517,598
"3526","fertility",104,104,1618.59549494622,3.91691646873854,599
"3527","fertility",55,55,1367.23598245945,3.54324022370462,605
"3528","fertility",74,74,-1517.39954285781,-3.59159536370245,605
"3529","fertility",93,93,1563.92763475889,3.67731596830868,605
"3530","fertility",170,170,-1896.21231725773,-3.72564891097543,610
"3531","fertility",83,83,-423.988647791295,-6.00531662366676,611
"3532","fertility",170,170,-1656.44648010968,-3.99467403692034,615
"3533","fertility",134,134,-1103.77853991513,-5.17219567810224,619
"3534","fertility",74,74,-1575.8240301698,-3.50144365965186,623
"3535","fertility",54,54,1438.53933086037,3.61525828251782,647
"3536","fertility",122,122,-1558.50422683936,-3.5460261656174,657
"3537","fertility",19,19,1587.75945268869,3.66602221426737,658
"3538","fertility",122,122,-1633.850896832,-3.77378665702524,658
"3539","fertility",169,169,-1265.78218855266,-3.68763587360833,658
"3540","fertility",104,104,1708.06554956487,4.02823431135055,664
"3541","fertility",71,71,-2022.19249526173,-4.04533196650682,666
"3542","fertility",170,170,-1760.86063663417,-3.69258475443544,667
"3543","fertility",122,122,-1598.91018986909,-3.72193642077201,668
"3544","fertility",41,41,1311.43689340764,3.69954170766523,671
"3545","fertility",55,55,1425.90275512742,3.69474364876538,685
"3546","fertility",71,71,-1800.80329414152,-3.81644103635586,744
"3547","fertility",32,32,1424.91651787271,3.87846156150974,758
"3548","fertility",71,71,-1677.21203622537,-3.66311914607562,781
"3549","fertility",26,26,-1791.8920010617,-3.98766197171454,796
"3550","fertility",70,70,-406.566717428851,-5.91830788992712,796
"3551","fertility",134,134,-1638.93085230268,-3.72743187343062,801
"3552","fertility",134,134,-1567.95611729952,-3.68410036896393,808
"3553","fertility",160,160,-1697.86768135745,-3.97703523563903,808
"3554","fertility",55,55,1620.88832931791,3.95244864608759,815
"3555","fertility",146,146,-1643.99238682481,-3.61987573840931,815
"3556","fertility",55,55,1519.78322574156,3.54345613063359,816
"3557","fertility",71,71,-399.06384764779,-7.45528787479003,823
"3558","fertility",170,170,-1897.03453720014,-3.96979455426058,864
"3559","fertility",124,124,-1825.16064137232,-4.14227100447751,867
"3560","fertility",39,39,1235.53920460935,4.13377438520809,881
"3561","fertility",56,56,1678.88998661307,5.65414527904642,881
"3562","fertility",53,53,1500.81213624843,3.89081921483051,887
"3563","fertility",26,26,-1638.17499434387,-3.81048942327082,888
"3564","fertility",137,137,1608.08709871908,3.7582664239904,888
"3565","fertility",38,38,-1542.49005464306,-3.58005416123043,905
"3566","fertility",71,71,-1713.39525731499,-4.06347560788131,905
"3567","fertility",122,122,-1752.55225153544,-3.70683249804248,911
"3568","fertility",26,26,-1763.64156420926,-4.35408843826533,912
"3569","fertility",170,170,-1678.25701712851,-3.59274151795855,923
"3570","fertility",63,63,1551.19652408707,3.51513107711478,926
"3571","fertility",83,83,-1611.88115812764,-3.8228648919842,932
"3572","fertility",134,134,-1585.90729388586,-4.0461350946824,948
"3573","fertility",139,139,1566.29652800036,4.50904770967775,954
"3574","fertility",134,134,-1814.30906298857,-3.9711071200475,955
"3575","fertility",170,170,-1781.76419614234,-3.73457743012099,958
"3576","fertility",83,83,-450.432207511103,-5.19685147141834,975
"3577","fertility",110,110,-1586.36531402689,-3.71177918130382,987
"3578","fertility",112,112,-1561.91644361213,-3.52204458153858,996
"3579","fertility",146,146,-1605.03996567449,-3.62628971342337,996
"3580","fertility",51,51,892.930498270625,5.6982270028069,7
"3581","fertility",122,122,-798.496757377864,-3.61628178213443,28
"3582","fertility",110,110,-919.758148263547,-3.7091706442406,45
"3583","fertility",11,11,-887.297600152034,-4.10190272284687,49
"3584","fertility",55,55,709.517186271062,3.69421467532971,58
"3585","fertility",134,134,-776.274095120555,-4.33988256724491,84
"3586","fertility",55,55,678.321823112228,4.17592306040449,88
"3587","fertility",98,98,-721.792614855895,-3.65338174346292,105
"3588","fertility",122,122,-775.939873421641,-3.80315633655132,126
"3589","fertility",39,39,774.709642839641,3.80501936443386,131
"3590","fertility",44,44,820.951122911048,3.66936855887904,139
"3591","fertility",103,103,741.285813566651,3.57446282656782,140
"3592","fertility",51,51,652.532004228035,3.68789868916481,141
"3593","fertility",107,107,-664.200849893073,-3.99802024394412,167
"3594","fertility",55,55,718.423852395436,3.8960547996952,176
"3595","fertility",107,107,-633.653491348481,-3.77764272440669,178
"3596","fertility",39,39,860.4265951599,4.05330328047131,207
"3597","fertility",55,55,684.958352852573,3.92587957219547,212
"3598","fertility",140,140,828.902470237693,3.809996944863,228
"3599","fertility",44,44,710.471577690137,4.2858411595921,262
"3600","fertility",106,106,-711.870324601775,-3.75328349672191,263
"3601","fertility",146,146,-819.88301834175,-3.87190519816735,264
"3602","fertility",169,169,-742.996971426869,-3.56095405795269,265
"3603","fertility",39,39,572.896254412407,3.76806159584021,267
"3604","fertility",56,56,704.010818632199,3.51947359611442,268
"3605","fertility",86,86,-822.162959122626,-3.53719918597168,268
"3606","fertility",11,11,-784.892606379238,-3.75098422635531,271
"3607","fertility",55,55,626.431695468172,3.56179786008396,274
"3608","fertility",146,146,-841.371844327435,-3.62074433014093,281
"3609","fertility",158,158,-822.65841946148,-3.64641165532693,286
"3610","fertility",39,39,733.634622424856,3.84036220356403,306
"3611","fertility",134,134,-814.092389626502,-4.16981888459278,306
"3612","fertility",98,98,-712.655536898715,-4.20832117665182,320
"3613","fertility",55,55,693.774994762583,3.73117682713389,321
"3614","fertility",122,122,-811.614843712342,-3.56613955358479,321
"3615","fertility",39,39,858.648559121989,4.09910934717628,322
"3616","fertility",56,56,819.968484761786,4.59986931181982,325
"3617","fertility",42,42,765.4466169246,4.40559914497715,336
"3618","fertility",11,11,-915.143601561019,-4.23671248991303,347
"3619","fertility",53,53,698.636499971528,3.83908288813459,347
"3620","fertility",39,39,667.054702522293,3.66591203247395,364
"3621","fertility",134,134,-958.192817959493,-5.0261320680766,364
"3622","fertility",77,77,772.838843708799,3.68740766625454,381
"3623","fertility",96,96,-639.97201891089,-3.82641119144725,391
"3624","fertility",134,134,-795.173239967579,-3.56719448558543,453
"3625","fertility",55,55,808.639062781381,4.19223539600709,468
"3626","fertility",41,41,670.423998727248,3.93544938039543,475
"3627","fertility",53,53,636.526471243615,3.73646656165678,475
"3628","fertility",36,36,850.146266364017,3.82946420386262,481
"3629","fertility",56,56,811.437007507457,3.67335200434864,485
"3630","fertility",24,24,-589.784305677461,-3.66145906190513,487
"3631","fertility",55,55,641.74206136441,3.80791599864436,489
"3632","fertility",39,39,978.147472403974,4.21116421645079,500
"3633","fertility",43,43,644.722677764057,3.70877227646593,504
"3634","fertility",56,56,735.698338046719,4.73606755515269,521
"3635","fertility",146,146,-662.911225071818,-3.65821943741819,524
"3636","fertility",178,178,-827.702359041969,-4.32318985259863,524
"3637","fertility",176,176,757.096731949938,3.51441522858032,551
"3638","fertility",146,146,-833.699791720815,-3.90759586154032,555
"3639","fertility",39,39,794.332161473054,3.75638386801877,605
"3640","fertility",55,55,759.309166262646,4.7283764657047,606
"3641","fertility",43,43,645.427644124891,3.64828861220002,622
"3642","fertility",55,55,745.296997709848,4.04974315016714,650
"3643","fertility",39,39,666.928941886743,3.579162724761,667
"3644","fertility",104,104,788.840552320781,4.02166790688474,696
"3645","fertility",43,43,766.792541998711,3.85583041375224,700
